"Column Name","Label"
"S0501_C03_128M","Foreign born!!Margin of Error!!VEHICLES AVAILABLE!!None"
"S0501_C04_128E","Foreign born; Naturalized citizen!!Estimate!!VEHICLES AVAILABLE!!None"
"S0501_C04_128M","Foreign born; Naturalized citizen!!Margin of Error!!VEHICLES AVAILABLE!!None"
"S0501_C05_128E","Foreign born; Not a U.S. citizen!!Estimate!!VEHICLES AVAILABLE!!None"
"S0501_C05_128M","Foreign born; Not a U.S. citizen!!Margin of Error!!VEHICLES AVAILABLE!!None"
"S0501_C01_129E","Total!!Estimate!!VEHICLES AVAILABLE!!1 or more"
"S0501_C01_129M","Total!!Margin of Error!!VEHICLES AVAILABLE!!1 or more"
"S0501_C02_129E","Native!!Estimate!!VEHICLES AVAILABLE!!1 or more"
"S0501_C02_129M","Native!!Margin of Error!!VEHICLES AVAILABLE!!1 or more"
"S0501_C03_129E","Foreign born!!Estimate!!VEHICLES AVAILABLE!!1 or more"
"S0501_C03_129M","Foreign born!!Margin of Error!!VEHICLES AVAILABLE!!1 or more"
"S0501_C04_129E","Foreign born; Naturalized citizen!!Estimate!!VEHICLES AVAILABLE!!1 or more"
"S0501_C04_129M","Foreign born; Naturalized citizen!!Margin of Error!!VEHICLES AVAILABLE!!1 or more"
"S0501_C05_129E","Foreign born; Not a U.S. citizen!!Estimate!!VEHICLES AVAILABLE!!1 or more"
"S0501_C05_129M","Foreign born; Not a U.S. citizen!!Margin of Error!!VEHICLES AVAILABLE!!1 or more"
"S0501_C01_130E","Total!!Estimate!!SELECTED CHARACTERISTICS!!No telephone service available"
"S0501_C01_130M","Total!!Margin of Error!!SELECTED CHARACTERISTICS!!No telephone service available"
"S0501_C02_130E","Native!!Estimate!!SELECTED CHARACTERISTICS!!No telephone service available"
"S0501_C02_130M","Native!!Margin of Error!!SELECTED CHARACTERISTICS!!No telephone service available"
"S0501_C03_130E","Foreign born!!Estimate!!SELECTED CHARACTERISTICS!!No telephone service available"
"S0501_C03_130M","Foreign born!!Margin of Error!!SELECTED CHARACTERISTICS!!No telephone service available"
"S0501_C04_130E","Foreign born; Naturalized citizen!!Estimate!!SELECTED CHARACTERISTICS!!No telephone service available"
"S0501_C04_130M","Foreign born; Naturalized citizen!!Margin of Error!!SELECTED CHARACTERISTICS!!No telephone service available"
"S0501_C05_130E","Foreign born; Not a U.S. citizen!!Estimate!!SELECTED CHARACTERISTICS!!No telephone service available"
"S0501_C05_130M","Foreign born; Not a U.S. citizen!!Margin of Error!!SELECTED CHARACTERISTICS!!No telephone service available"
"S0501_C01_131E","Total!!Estimate!!SELECTED CHARACTERISTICS!!Limited English Speaking Households"
"S0501_C01_131M","Total!!Margin of Error!!SELECTED CHARACTERISTICS!!Limited English Speaking Households"
"S0501_C02_131E","Native!!Estimate!!SELECTED CHARACTERISTICS!!Limited English Speaking Households"
"S0501_C02_131M","Native!!Margin of Error!!SELECTED CHARACTERISTICS!!Limited English Speaking Households"
"S0501_C03_131E","Foreign born!!Estimate!!SELECTED CHARACTERISTICS!!Limited English Speaking Households"
"S0501_C03_131M","Foreign born!!Margin of Error!!SELECTED CHARACTERISTICS!!Limited English Speaking Households"
"S0501_C04_131E","Foreign born; Naturalized citizen!!Estimate!!SELECTED CHARACTERISTICS!!Limited English Speaking Households"
"S0501_C04_131M","Foreign born; Naturalized citizen!!Margin of Error!!SELECTED CHARACTERISTICS!!Limited English Speaking Households"
"S0501_C05_131E","Foreign born; Not a U.S. citizen!!Estimate!!SELECTED CHARACTERISTICS!!Limited English Speaking Households"
"S0501_C05_131M","Foreign born; Not a U.S. citizen!!Margin of Error!!SELECTED CHARACTERISTICS!!Limited English Speaking Households"
"S0501_C01_132E","Total!!Estimate!!Owner-occupied housing units"
"S0501_C01_132M","Total!!Margin of Error!!Owner-occupied housing units"
"S0501_C02_132E","Native!!Estimate!!Owner-occupied housing units"
"S0501_C02_132M","Native!!Margin of Error!!Owner-occupied housing units"
"S0501_C03_132E","Foreign born!!Estimate!!Owner-occupied housing units"
"S0501_C03_132M","Foreign born!!Margin of Error!!Owner-occupied housing units"
"S0501_C04_132E","Foreign born; Naturalized citizen!!Estimate!!Owner-occupied housing units"
"S0501_C04_132M","Foreign born; Naturalized citizen!!Margin of Error!!Owner-occupied housing units"
"S0501_C05_132E","Foreign born; Not a U.S. citizen!!Estimate!!Owner-occupied housing units"
"S0501_C05_132M","Foreign born; Not a U.S. citizen!!Margin of Error!!Owner-occupied housing units"
"S0501_C01_133E","Total!!Estimate!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0501_C01_133M","Total!!Margin of Error!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0501_C02_133E","Native!!Estimate!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0501_C02_133M","Native!!Margin of Error!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0501_C03_133E","Foreign born!!Estimate!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0501_C03_133M","Foreign born!!Margin of Error!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0501_C04_133E","Foreign born; Naturalized citizen!!Estimate!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0501_C04_133M","Foreign born; Naturalized citizen!!Margin of Error!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0501_C05_133E","Foreign born; Not a U.S. citizen!!Estimate!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0501_C05_133M","Foreign born; Not a U.S. citizen!!Margin of Error!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0501_C01_134E","Total!!Estimate!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0501_C01_134M","Total!!Margin of Error!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0501_C02_134E","Native!!Estimate!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0501_C02_134M","Native!!Margin of Error!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0501_C03_134E","Foreign born!!Estimate!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0501_C03_134M","Foreign born!!Margin of Error!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0501_C04_134E","Foreign born; Naturalized citizen!!Estimate!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0501_C04_134M","Foreign born; Naturalized citizen!!Margin of Error!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0501_C05_134E","Foreign born; Not a U.S. citizen!!Estimate!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0501_C05_134M","Foreign born; Not a U.S. citizen!!Margin of Error!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0501_C01_135E","Total!!Estimate!!Renter-occupied housing units"
"S0501_C01_135M","Total!!Margin of Error!!Renter-occupied housing units"
"S0501_C02_135E","Native!!Estimate!!Renter-occupied housing units"
"S0501_C02_135M","Native!!Margin of Error!!Renter-occupied housing units"
"S0501_C03_135E","Foreign born!!Estimate!!Renter-occupied housing units"
"S0501_C03_135M","Foreign born!!Margin of Error!!Renter-occupied housing units"
"S0501_C04_135E","Foreign born; Naturalized citizen!!Estimate!!Renter-occupied housing units"
"S0501_C04_135M","Foreign born; Naturalized citizen!!Margin of Error!!Renter-occupied housing units"
"S0501_C05_135E","Foreign born; Not a U.S. citizen!!Estimate!!Renter-occupied housing units"
"S0501_C05_135M","Foreign born; Not a U.S. citizen!!Margin of Error!!Renter-occupied housing units"
"S0501_C01_136E","Total!!Estimate!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0501_C01_136M","Total!!Margin of Error!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0501_C02_136E","Native!!Estimate!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0501_C02_136M","Native!!Margin of Error!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0501_C03_136E","Foreign born!!Estimate!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0501_C03_136M","Foreign born!!Margin of Error!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0501_C04_136E","Foreign born; Naturalized citizen!!Estimate!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0501_C04_136M","Foreign born; Naturalized citizen!!Margin of Error!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0501_C05_136E","Foreign born; Not a U.S. citizen!!Estimate!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0501_C05_136M","Foreign born; Not a U.S. citizen!!Margin of Error!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0501_C01_137E","Total!!Estimate!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0501_C01_137M","Total!!Margin of Error!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0501_C02_137E","Native!!Estimate!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0501_C02_137M","Native!!Margin of Error!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0501_C03_137E","Foreign born!!Estimate!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0501_C03_137M","Foreign born!!Margin of Error!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0501_C04_137E","Foreign born; Naturalized citizen!!Estimate!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0501_C04_137M","Foreign born; Naturalized citizen!!Margin of Error!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0501_C05_137E","Foreign born; Not a U.S. citizen!!Estimate!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0501_C05_137M","Foreign born; Not a U.S. citizen!!Margin of Error!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
